UserID,lat,lon,POI_type,timestamp,poi_id
user_0003,35.658526,139.700274,restaurant,2023-01-05 19:50:00,poi_0045
user_0003,35.649918,139.675701,residential,2023-01-05 22:00:00,poi_0019
user_0003,35.672622,139.678515,bus stop,2023-01-06 08:00:00,poi_0014
user_0003,35.669245,139.684693,mall,2023-01-06 09:40:00,poi_0010
user_0003,35.670018,139.685308,mall,2023-01-06 09:50:00,poi_0010
user_0003,35.67424,139.704291,restaurant,2023-01-06 18:50:00,poi_0004
user_0003,35.658287,139.717435,apartment,2023-01-06 20:10:00,poi_0017
user_0003,35.659114,139.71784,apartment,2023-01-06 21:30:00,poi_0017
user_0003,35.69137,139.692382,train station,2023-01-07 08:10:00,poi_0012
user_0003,35.6905,139.691022,train station,2023-01-07 08:30:00,poi_0012
user_0003,35.690561,139.692025,train station,2023-01-07 08:50:00,poi_0012
user_0003,35.692875,139.702302,convenience store,2023-01-07 09:30:00,poi_0006
user_0003,35.692684,139.701438,convenience store,2023-01-07 09:40:00,poi_0006
user_0003,35.692931,139.701617,convenience store,2023-01-07 09:40:00,poi_0006
user_0003,35.706946,139.711567,supermarket,2023-01-07 18:30:00,poi_0009
user_0003,35.707018,139.711375,supermarket,2023-01-07 19:30:00,poi_0009
user_0003,35.707424,139.711804,supermarket,2023-01-07 19:40:00,poi_0009
user_0003,35.645892,139.726574,apartment,2023-01-07 21:10:00,poi_0047
user_0003,35.645332,139.727808,apartment,2023-01-07 22:20:00,poi_0047
user_0003,35.689768,139.691534,train station,2023-01-08 08:10:00,poi_0012
user_0003,35.672735,139.679192,bus stop,2023-01-08 08:30:00,poi_0014
user_0003,35.672511,139.67851,bus stop,2023-01-08 08:40:00,poi_0014
user_0003,35.670477,139.68587,mall,2023-01-08 16:30:00,poi_0010
user_0003,35.673327,139.703988,restaurant,2023-01-08 19:00:00,poi_0004
user_0003,35.731994,139.690949,restaurant,2023-01-08 19:30:00,poi_0046
user_0003,35.72676,139.706377,apartment,2023-01-08 22:00:00,poi_0016
user_0003,35.724445,139.670266,residential,2023-01-08 22:40:00,poi_0018
user_0003,35.690121,139.691251,train station,2023-01-09 08:40:00,poi_0012
user_0003,35.69004,139.691332,train station,2023-01-09 08:40:00,poi_0012
user_0003,35.672386,139.677813,bus stop,2023-01-09 08:50:00,poi_0014
user_0003,35.670847,139.684886,mall,2023-01-09 14:20:00,poi_0010
user_0003,35.670574,139.685767,mall,2023-01-09 17:10:00,poi_0010
user_0003,35.670948,139.685131,mall,2023-01-09 17:20:00,poi_0010
user_0003,35.674478,139.70376,restaurant,2023-01-09 18:30:00,poi_0004
user_0003,35.658768,139.71817,apartment,2023-01-09 21:00:00,poi_0017
user_0003,35.64537,139.727319,apartment,2023-01-09 22:40:00,poi_0047
user_0003,35.690669,139.691258,train station,2023-01-10 08:10:00,poi_0012
user_0003,35.690735,139.691723,train station,2023-01-10 08:10:00,poi_0012
user_0003,35.690259,139.691212,train station,2023-01-10 08:30:00,poi_0012
user_0003,35.693559,139.703035,convenience store,2023-01-10 11:40:00,poi_0006
user_0003,35.692493,139.700944,convenience store,2023-01-10 15:50:00,poi_0006
user_0003,35.692604,139.701533,convenience store,2023-01-10 17:00:00,poi_0006
user_0003,35.673454,139.704286,restaurant,2023-01-10 18:00:00,poi_0004
user_0003,35.710335,139.681424,restaurant,2023-01-10 19:40:00,poi_0003
user_0003,35.711011,139.680937,restaurant,2023-01-10 19:50:00,poi_0003
user_0003,35.724247,139.66979,residential,2023-01-10 20:00:00,poi_0018
user_0003,35.724477,139.670684,residential,2023-01-10 20:00:00,poi_0018
user_0004,35.732529,139.711518,convenience store,2023-01-01 07:10:00,poi_0041
user_0004,35.732644,139.710939,convenience store,2023-01-01 08:20:00,poi_0041
user_0004,35.657818,139.717228,apartment,2023-01-01 09:30:00,poi_0017
user_0004,35.650627,139.675165,residential,2023-01-01 15:10:00,poi_0019
user_0004,35.658695,139.700845,restaurant,2023-01-01 16:50:00,poi_0045
user_0004,35.677733,139.712413,park,2023-01-01 19:00:00,poi_0022
user_0004,35.677821,139.71263,park,2023-01-01 21:50:00,poi_0022
user_0004,35.684094,139.700939,office,2023-01-01 22:00:00,poi_0025
user_0004,35.684439,139.700841,office,2023-01-01 22:30:00,poi_0025
user_0004,35.729548,139.672581,workplace,2023-01-01 23:20:00,poi_0049
user_0004,35.732711,139.710881,convenience store,2023-01-02 02:30:00,poi_0041
user_0004,35.732649,139.709936,convenience store,2023-01-02 03:00:00,poi_0041
user_0004,35.732122,139.710446,convenience store,2023-01-02 07:40:00,poi_0041
user_0004,35.732672,139.711456,convenience store,2023-01-02 09:20:00,poi_0041
user_0004,35.680157,139.698587,convenience store,2023-01-02 09:40:00,poi_0007
user_0004,35.680974,139.698564,convenience store,2023-01-02 09:40:00,poi_0007
user_0004,35.659086,139.71842,apartment,2023-01-02 11:40:00,poi_0017
user_0004,35.658247,139.716857,apartment,2023-01-02 14:10:00,poi_0017
user_0004,35.659021,139.717254,apartment,2023-01-02 14:50:00,poi_0017
user_0004,35.660377,139.707442,supermarket,2023-01-02 16:50:00,poi_0042
user_0004,35.678518,139.712102,park,2023-01-02 19:50:00,poi_0022
user_0004,35.678177,139.712241,park,2023-01-02 20:50:00,poi_0022
user_0004,35.677947,139.711456,park,2023-01-02 21:20:00,poi_0022
user_0004,35.697184,139.702703,workplace,2023-01-02 23:50:00,poi_0027
user_0004,35.732492,139.709341,convenience store,2023-01-03 06:30:00,poi_0041
user_0004,35.733081,139.710376,convenience store,2023-01-03 08:40:00,poi_0041
user_0004,35.733652,139.71039,convenience store,2023-01-03 09:50:00,poi_0041
user_0004,35.72715,139.706652,apartment,2023-01-03 15:30:00,poi_0016
user_0004,35.710384,139.681358,restaurant,2023-01-03 16:10:00,poi_0003
user_0004,35.66002,139.70693,supermarket,2023-01-03 16:20:00,poi_0042
user_0004,35.660704,139.707446,supermarket,2023-01-03 17:30:00,poi_0042
user_0004,35.705197,139.698393,entertainment,2023-01-03 18:00:00,poi_0031
user_0004,35.678201,139.712272,park,2023-01-03 18:20:00,poi_0022
user_0004,35.677501,139.711601,park,2023-01-03 21:10:00,poi_0022
user_0004,35.696103,139.702834,workplace,2023-01-03 22:30:00,poi_0027
user_0004,35.732434,139.71151,convenience store,2023-01-04 01:10:00,poi_0041
user_0004,35.732453,139.710229,convenience store,2023-01-04 08:40:00,poi_0041
user_0004,35.733116,139.711194,convenience store,2023-01-04 09:10:00,poi_0041
user_0004,35.732604,139.710786,convenience store,2023-01-04 09:10:00,poi_0041
user_0004,35.725541,139.70613,apartment,2023-01-04 11:20:00,poi_0016
user_0004,35.644956,139.727495,apartment,2023-01-04 15:20:00,poi_0047
user_0004,35.645049,139.727311,apartment,2023-01-04 15:40:00,poi_0047
user_0004,35.660952,139.707473,supermarket,2023-01-04 17:30:00,poi_0042
user_0004,35.658611,139.671607,park,2023-01-04 18:30:00,poi_0059
user_0004,35.658761,139.671583,park,2023-01-04 19:50:00,poi_0059
user_0004,35.659534,139.671597,park,2023-01-04 21:20:00,poi_0059
user_0004,35.684491,139.700354,office,2023-01-04 22:10:00,poi_0025
user_0004,35.684218,139.700247,office,2023-01-04 23:00:00,poi_0025
user_0004,35.732937,139.711672,convenience store,2023-01-05 04:40:00,poi_0041
user_0004,35.732949,139.710431,convenience store,2023-01-05 05:40:00,poi_0041
user_0004,35.732615,139.70979,convenience store,2023-01-05 06:10:00,poi_0041
user_0004,35.732515,139.710136,convenience store,2023-01-05 08:30:00,poi_0041
user_0004,35.732482,139.710985,convenience store,2023-01-05 09:50:00,poi_0041
user_0004,35.726836,139.706691,apartment,2023-01-05 14:30:00,poi_0016
user_0004,35.728028,139.706912,apartment,2023-01-05 15:30:00,poi_0016
user_0004,35.7319,139.691104,restaurant,2023-01-05 17:30:00,poi_0046
user_0004,35.732314,139.690069,restaurant,2023-01-05 17:40:00,poi_0046
user_0004,35.705388,139.698766,entertainment,2023-01-05 19:00:00,poi_0031
user_0004,35.703561,139.696685,office,2023-01-05 22:10:00,poi_0026
user_0004,35.703821,139.695409,office,2023-01-05 22:20:00,poi_0026
user_0004,35.732523,139.709809,convenience store,2023-01-06 06:30:00,poi_0041
user_0004,35.732609,139.710155,convenience store,2023-01-06 07:00:00,poi_0041
user_0004,35.733081,139.711578,convenience store,2023-01-06 09:30:00,poi_0041
user_0004,35.727579,139.705842,apartment,2023-01-06 10:10:00,poi_0016
user_0004,35.650805,139.676235,residential,2023-01-06 10:30:00,poi_0019
user_0004,35.650552,139.675984,residential,2023-01-06 14:20:00,poi_0019
user_0004,35.658239,139.699993,restaurant,2023-01-06 16:00:00,poi_0045
user_0004,35.658528,139.700597,restaurant,2023-01-06 16:40:00,poi_0045
user_0004,35.677925,139.713411,park,2023-01-06 18:00:00,poi_0022
user_0004,35.678427,139.71136,park,2023-01-06 18:00:00,poi_0022
user_0004,35.678314,139.71219,park,2023-01-06 19:40:00,poi_0022
user_0004,35.683124,139.700047,office,2023-01-06 22:30:00,poi_0025
user_0004,35.733195,139.710478,convenience store,2023-01-07 03:20:00,poi_0041
user_0004,35.732522,139.710219,convenience store,2023-01-07 06:40:00,poi_0041
user_0004,35.645416,139.72686,apartment,2023-01-07 09:20:00,poi_0047
user_0004,35.644894,139.726491,apartment,2023-01-07 13:10:00,poi_0047
user_0004,35.645809,139.726487,apartment,2023-01-07 14:40:00,poi_0047
user_0004,35.658901,139.700417,restaurant,2023-01-07 17:10:00,poi_0045
user_0004,35.732206,139.69032,restaurant,2023-01-07 17:40:00,poi_0046
user_0004,35.707033,139.698685,entertainment,2023-01-07 21:50:00,poi_0031
user_0004,35.704589,139.696069,office,2023-01-07 22:00:00,poi_0026
user_0004,35.704648,139.695199,office,2023-01-07 22:20:00,poi_0026
user_0004,35.704444,139.696352,office,2023-01-07 23:20:00,poi_0026
user_0004,35.732048,139.711165,convenience store,2023-01-08 05:40:00,poi_0041
user_0004,35.675632,139.693088,office,2023-01-08 07:30:00,poi_0048
user_0004,35.681003,139.698298,convenience store,2023-01-08 08:00:00,poi_0007
user_0004,35.731972,139.711139,convenience store,2023-01-08 08:10:00,poi_0041
user_0004,35.72746,139.706066,apartment,2023-01-08 15:20:00,poi_0016
user_0004,35.73146,139.690024,restaurant,2023-01-08 16:40:00,poi_0046
user_0004,35.731117,139.690082,restaurant,2023-01-08 17:10:00,poi_0046
user_0004,35.705908,139.69848,entertainment,2023-01-08 18:10:00,poi_0031
user_0004,35.702128,139.68829,cinema,2023-01-08 18:20:00,poi_0028
user_0004,35.705824,139.699474,entertainment,2023-01-08 19:00:00,poi_0031
user_0004,35.703647,139.696237,office,2023-01-08 22:10:00,poi_0026
user_0004,35.732024,139.710393,convenience store,2023-01-09 00:10:00,poi_0041
user_0004,35.697196,139.702641,workplace,2023-01-09 00:50:00,poi_0027
user_0004,35.726606,139.70596,apartment,2023-01-09 09:30:00,poi_0016
user_0004,35.726848,139.706372,apartment,2023-01-09 11:10:00,poi_0016
user_0004,35.726811,139.706509,apartment,2023-01-09 11:20:00,poi_0016
user_0004,35.731789,139.691389,restaurant,2023-01-09 16:40:00,poi_0046
user_0004,35.705667,139.700316,entertainment,2023-01-09 18:50:00,poi_0031
user_0004,35.70542,139.698549,entertainment,2023-01-09 19:50:00,poi_0031
user_0004,35.70561,139.69996,entertainment,2023-01-09 20:30:00,poi_0031
user_0004,35.704567,139.695927,office,2023-01-09 22:10:00,poi_0026
user_0004,35.705534,139.695745,office,2023-01-09 22:30:00,poi_0026
user_0004,35.704053,139.695489,office,2023-01-09 23:10:00,poi_0026
user_0004,35.732862,139.710161,convenience store,2023-01-10 02:00:00,poi_0041
user_0004,35.732042,139.710356,convenience store,2023-01-10 02:40:00,poi_0041
user_0004,35.732396,139.710043,convenience store,2023-01-10 06:40:00,poi_0041
user_0004,35.732462,139.71136,convenience store,2023-01-10 08:20:00,poi_0041
user_0004,35.668325,139.695891,convenience store,2023-01-10 08:50:00,poi_0038
user_0004,35.668447,139.696422,convenience store,2023-01-10 09:30:00,poi_0038
user_0004,35.658045,139.717195,apartment,2023-01-10 10:30:00,poi_0017
user_0004,35.659479,139.717109,apartment,2023-01-10 13:10:00,poi_0017
user_0004,35.707268,139.710721,supermarket,2023-01-10 16:00:00,poi_0009
user_0004,35.707749,139.711471,supermarket,2023-01-10 17:00:00,poi_0009
user_0004,35.69996,139.703115,park,2023-01-10 20:40:00,poi_0021
user_0004,35.696703,139.701303,workplace,2023-01-10 23:20:00,poi_0027
user_0004,35.697067,139.702627,workplace,2023-01-10 23:20:00,poi_0027
user_0004,35.696027,139.702523,workplace,2023-01-10 23:20:00,poi_0027
user_0005,35.69474,139.719493,subway,2023-01-01 07:40:00,poi_0015
user_0005,35.695642,139.720177,subway,2023-01-01 07:50:00,poi_0015
user_0005,35.696938,139.7025,workplace,2023-01-01 09:20:00,poi_0027
user_0005,35.696354,139.702695,workplace,2023-01-01 10:40:00,poi_0027
user_0005,35.693061,139.701271,convenience store,2023-01-01 12:20:00,poi_0006
user_0005,35.693914,139.702029,convenience store,2023-01-01 12:30:00,poi_0006
user_0005,35.696549,139.702332,workplace,2023-01-01 15:50:00,poi_0027
user_0005,35.690116,139.691919,train station,2023-01-01 18:20:00,poi_0012
user_0005,35.690581,139.690786,train station,2023-01-01 18:30:00,poi_0012
user_0005,35.690097,139.69104,train station,2023-01-01 19:00:00,poi_0012
user_0005,35.692559,139.702313,convenience store,2023-01-01 20:50:00,poi_0006
user_0005,35.69317,139.700902,convenience store,2023-01-01 21:50:00,poi_0006
user_0005,35.693971,139.702416,convenience store,2023-01-01 22:30:00,poi_0006
user_0005,35.694692,139.720288,subway,2023-01-02 07:40:00,poi_0015
user_0005,35.696299,139.702923,workplace,2023-01-02 11:10:00,poi_0027
user_0005,35.69635,139.703045,workplace,2023-01-02 11:40:00,poi_0027
user_0005,35.693507,139.700747,convenience store,2023-01-02 12:50:00,poi_0006
user_0005,35.696573,139.7029,workplace,2023-01-02 13:40:00,poi_0027
user_0005,35.696162,139.702566,workplace,2023-01-02 14:00:00,poi_0027
user_0005,35.696442,139.702815,workplace,2023-01-02 15:40:00,poi_0027
user_0005,35.691009,139.691459,train station,2023-01-02 19:00:00,poi_0012
user_0005,35.690649,139.691794,train station,2023-01-02 19:20:00,poi_0012
user_0005,35.690818,139.691615,train station,2023-01-02 19:50:00,poi_0012
user_0005,35.69367,139.700629,convenience store,2023-01-02 22:00:00,poi_0006
user_0005,35.694242,139.720669,subway,2023-01-03 07:50:00,poi_0015
user_0005,35.695177,139.720247,subway,2023-01-03 08:00:00,poi_0015
user_0005,35.712226,139.692021,subway,2023-01-03 08:20:00,poi_0013
user_0005,35.704333,139.695457,office,2023-01-03 09:40:00,poi_0026
user_0005,35.703896,139.695862,office,2023-01-03 10:50:00,poi_0026
user_0005,35.70139,139.695989,ramen restaurant,2023-01-03 12:20:00,poi_0000
user_0005,35.700629,139.696897,ramen restaurant,2023-01-03 12:30:00,poi_0000
user_0005,35.701372,139.697546,ramen restaurant,2023-01-03 12:50:00,poi_0000
user_0005,35.704388,139.695874,office,2023-01-03 16:50:00,poi_0026
user_0005,35.690621,139.690841,train station,2023-01-03 19:30:00,poi_0012
user_0005,35.692504,139.701227,convenience store,2023-01-03 22:30:00,poi_0006
user_0005,35.645836,139.72725,apartment,2023-01-03 22:40:00,poi_0047
user_0005,35.69548,139.72013,subway,2023-01-04 08:00:00,poi_0015
user_0005,35.695642,139.720008,subway,2023-01-04 08:10:00,poi_0015
user_0005,35.704425,139.695843,office,2023-01-04 09:20:00,poi_0026
user_0005,35.684297,139.700549,office,2023-01-04 09:30:00,poi_0025
user_0005,35.684307,139.699783,office,2023-01-04 10:40:00,poi_0025
user_0005,35.680425,139.698336,convenience store,2023-01-04 12:30:00,poi_0007
user_0005,35.684029,139.699429,office,2023-01-04 13:40:00,poi_0025
user_0005,35.691235,139.691472,train station,2023-01-04 18:50:00,poi_0012
user_0005,35.694556,139.719606,subway,2023-01-04 19:00:00,poi_0015
user_0005,35.694072,139.701625,convenience store,2023-01-04 22:10:00,poi_0006
user_0005,35.694815,139.720108,subway,2023-01-05 07:30:00,poi_0015
user_0005,35.695735,139.719662,subway,2023-01-05 07:40:00,poi_0015
user_0005,35.696728,139.702524,workplace,2023-01-05 09:20:00,poi_0027
user_0005,35.693685,139.701784,convenience store,2023-01-05 12:20:00,poi_0006
user_0005,35.704644,139.696298,office,2023-01-05 14:00:00,poi_0026
user_0005,35.70388,139.695414,office,2023-01-05 14:20:00,poi_0026
user_0005,35.703683,139.695465,office,2023-01-05 15:30:00,poi_0026
user_0005,35.71187,139.691926,subway,2023-01-05 18:50:00,poi_0013
user_0005,35.699207,139.677945,convenience store,2023-01-05 20:10:00,poi_0008
user_0005,35.699605,139.678222,convenience store,2023-01-05 20:30:00,poi_0008
user_0005,35.695097,139.720399,subway,2023-01-06 07:10:00,poi_0015
user_0005,35.680362,139.699636,convenience store,2023-01-06 08:20:00,poi_0007
user_0005,35.683557,139.699615,office,2023-01-06 10:30:00,poi_0025
user_0005,35.680532,139.698494,convenience store,2023-01-06 12:30:00,poi_0007
user_0005,35.675342,139.692756,office,2023-01-06 14:10:00,poi_0048
user_0005,35.676401,139.694163,office,2023-01-06 14:40:00,poi_0048
user_0005,35.711973,139.691583,subway,2023-01-06 18:40:00,poi_0013
user_0005,35.711885,139.692626,subway,2023-01-06 18:40:00,poi_0013
user_0005,35.712016,139.691195,subway,2023-01-06 19:30:00,poi_0013
user_0005,35.699933,139.678473,convenience store,2023-01-06 20:50:00,poi_0008
user_0005,35.699933,139.677142,convenience store,2023-01-06 21:10:00,poi_0008
user_0005,35.699466,139.678255,convenience store,2023-01-06 22:10:00,poi_0008
user_0005,35.694319,139.701715,convenience store,2023-01-07 07:00:00,poi_0006
user_0005,35.693573,139.701314,convenience store,2023-01-07 08:00:00,poi_0006
user_0005,35.69281,139.701037,convenience store,2023-01-07 08:10:00,poi_0006
user_0005,35.697028,139.702631,workplace,2023-01-07 09:00:00,poi_0027
user_0005,35.692978,139.70258,convenience store,2023-01-07 12:50:00,poi_0006
user_0005,35.696007,139.702443,workplace,2023-01-07 16:20:00,poi_0027
user_0005,35.696461,139.703157,workplace,2023-01-07 16:30:00,poi_0027
user_0005,35.690065,139.692048,train station,2023-01-07 19:40:00,poi_0012
user_0005,35.692013,139.702285,convenience store,2023-01-07 20:10:00,poi_0006
user_0005,35.693196,139.702947,convenience store,2023-01-07 22:40:00,poi_0006
user_0005,35.693029,139.701702,convenience store,2023-01-07 22:50:00,poi_0006
user_0005,35.695339,139.720207,subway,2023-01-08 08:20:00,poi_0015
user_0005,35.694607,139.720195,subway,2023-01-08 08:30:00,poi_0015
user_0005,35.695238,139.719837,subway,2023-01-08 08:30:00,poi_0015
user_0005,35.690889,139.695862,office,2023-01-08 09:30:00,poi_0024
user_0005,35.703864,139.695978,office,2023-01-08 10:00:00,poi_0026
user_0005,35.700981,139.69698,ramen restaurant,2023-01-08 12:00:00,poi_0000
user_0005,35.701097,139.696811,ramen restaurant,2023-01-08 12:30:00,poi_0000
user_0005,35.70064,139.696168,ramen restaurant,2023-01-08 12:40:00,poi_0000
user_0005,35.7043,139.695975,office,2023-01-08 17:20:00,poi_0026
user_0005,35.712152,139.691797,subway,2023-01-08 19:00:00,poi_0013
user_0005,35.732628,139.710098,convenience store,2023-01-08 22:20:00,poi_0041
user_0005,35.695041,139.720385,subway,2023-01-09 07:30:00,poi_0015
user_0005,35.693991,139.720171,subway,2023-01-09 07:50:00,poi_0015
user_0005,35.691054,139.695929,office,2023-01-09 09:50:00,poi_0024
user_0005,35.714436,139.696425,cafe,2023-01-09 12:10:00,poi_0005
user_0005,35.714928,139.696477,cafe,2023-01-09 12:50:00,poi_0005
user_0005,35.705971,139.695728,office,2023-01-09 15:00:00,poi_0026
user_0005,35.730138,139.672846,workplace,2023-01-09 16:50:00,poi_0049
user_0005,35.711569,139.692143,subway,2023-01-09 18:10:00,poi_0013
user_0005,35.725896,139.670488,residential,2023-01-09 22:40:00,poi_0018
user_0005,35.732539,139.710935,convenience store,2023-01-09 22:50:00,poi_0041
user_0005,35.696651,139.720811,subway,2023-01-10 07:50:00,poi_0015
user_0005,35.674819,139.694222,office,2023-01-10 09:10:00,poi_0048
user_0005,35.675718,139.693011,office,2023-01-10 09:20:00,poi_0048
user_0005,35.675401,139.69329,office,2023-01-10 10:10:00,poi_0048
user_0005,35.681045,139.698989,convenience store,2023-01-10 12:00:00,poi_0007
user_0005,35.657846,139.701181,restaurant,2023-01-10 12:20:00,poi_0045
user_0005,35.658236,139.7007,restaurant,2023-01-10 12:30:00,poi_0045
user_0005,35.67591,139.693819,office,2023-01-10 14:00:00,poi_0048
user_0005,35.689113,139.69117,train station,2023-01-10 18:40:00,poi_0012
user_0005,35.690232,139.691825,train station,2023-01-10 18:50:00,poi_0012
user_0005,35.692791,139.70095,convenience store,2023-01-10 20:20:00,poi_0006
user_0006,35.712347,139.692581,subway,2023-01-01 08:10:00,poi_0013
user_0006,35.693904,139.711307,library,2023-01-01 10:40:00,poi_0034
user_0006,35.695122,139.710133,library,2023-01-01 11:10:00,poi_0034
user_0006,35.698102,139.710933,cafe,2023-01-01 12:10:00,poi_0001
user_0006,35.698196,139.710731,cafe,2023-01-01 12:30:00,poi_0001
user_0006,35.697551,139.710881,cafe,2023-01-01 12:40:00,poi_0001
user_0006,35.694133,139.711338,library,2023-01-01 13:20:00,poi_0034
user_0006,35.695176,139.710849,library,2023-01-01 15:40:00,poi_0034
user_0006,35.694933,139.711209,library,2023-01-01 15:40:00,poi_0034
user_0006,35.693479,139.702379,convenience store,2023-01-01 17:00:00,poi_0006
user_0006,35.667961,139.696145,convenience store,2023-01-01 17:10:00,poi_0038
user_0006,35.65874,139.71795,apartment,2023-01-01 19:40:00,poi_0017
user_0006,35.696867,139.709947,cafe,2023-01-01 20:30:00,poi_0001
user_0006,35.712253,139.692099,subway,2023-01-02 08:10:00,poi_0013
user_0006,35.712201,139.692935,subway,2023-01-02 08:20:00,poi_0013
user_0006,35.711264,139.691289,subway,2023-01-02 08:30:00,poi_0013
user_0006,35.693319,139.710535,library,2023-01-02 10:30:00,poi_0034
user_0006,35.697148,139.710605,cafe,2023-01-02 12:30:00,poi_0001
user_0006,35.697595,139.711445,cafe,2023-01-02 12:50:00,poi_0001
user_0006,35.708811,139.733162,library,2023-01-02 13:10:00,poi_0057
user_0006,35.709428,139.732963,library,2023-01-02 16:20:00,poi_0057
user_0006,35.699823,139.701729,park,2023-01-02 17:30:00,poi_0021
user_0006,35.716829,139.730162,apartment,2023-01-02 21:20:00,poi_0020
user_0006,35.694729,139.72093,subway,2023-01-03 08:10:00,poi_0015
user_0006,35.694793,139.710216,library,2023-01-03 09:00:00,poi_0034
user_0006,35.694747,139.711801,library,2023-01-03 11:30:00,poi_0034
user_0006,35.697554,139.710442,cafe,2023-01-03 12:10:00,poi_0001
user_0006,35.697955,139.710473,cafe,2023-01-03 12:30:00,poi_0001
user_0006,35.694726,139.711005,library,2023-01-03 15:30:00,poi_0034
user_0006,35.694447,139.710527,library,2023-01-03 16:50:00,poi_0034
user_0006,35.692687,139.701733,convenience store,2023-01-03 17:10:00,poi_0006
user_0006,35.692949,139.701104,convenience store,2023-01-03 18:30:00,poi_0006
user_0006,35.692929,139.702189,convenience store,2023-01-03 18:50:00,poi_0006
user_0006,35.64522,139.726832,apartment,2023-01-03 22:00:00,poi_0047
user_0006,35.694608,139.720764,subway,2023-01-04 08:40:00,poi_0015
user_0006,35.71161,139.692664,subway,2023-01-04 08:50:00,poi_0013
user_0006,35.711715,139.69074,subway,2023-01-04 08:50:00,poi_0013
user_0006,35.693806,139.711251,library,2023-01-04 09:00:00,poi_0034
user_0006,35.694034,139.710244,library,2023-01-04 10:40:00,poi_0034
user_0006,35.694086,139.7106,library,2023-01-04 11:20:00,poi_0034
user_0006,35.698293,139.710189,cafe,2023-01-04 12:10:00,poi_0001
user_0006,35.69733,139.709954,cafe,2023-01-04 12:20:00,poi_0001
user_0006,35.694022,139.709989,library,2023-01-04 14:00:00,poi_0034
user_0006,35.692545,139.702344,convenience store,2023-01-04 18:30:00,poi_0006
user_0006,35.697732,139.710087,cafe,2023-01-04 22:40:00,poi_0001
user_0006,35.695545,139.719638,subway,2023-01-05 08:00:00,poi_0015
user_0006,35.69517,139.720352,subway,2023-01-05 08:50:00,poi_0015
user_0006,35.694168,139.710659,library,2023-01-05 10:10:00,poi_0034
user_0006,35.697318,139.709777,cafe,2023-01-05 12:10:00,poi_0001
user_0006,35.70907,139.682669,restaurant,2023-01-05 12:50:00,poi_0003
user_0006,35.736595,139.66801,university,2023-01-05 13:00:00,poi_0051
user_0006,35.737407,139.66872,university,2023-01-05 16:00:00,poi_0051
user_0006,35.729289,139.681652,convenience store,2023-01-05 17:50:00,poi_0039
user_0006,35.725576,139.670764,residential,2023-01-05 20:10:00,poi_0018
user_0006,35.724997,139.670491,residential,2023-01-05 21:40:00,poi_0018
user_0006,35.695382,139.719559,subway,2023-01-06 08:20:00,poi_0015
user_0006,35.694382,139.710789,library,2023-01-06 09:20:00,poi_0034
user_0006,35.694423,139.710067,library,2023-01-06 09:50:00,poi_0034
user_0006,35.693684,139.702151,convenience store,2023-01-06 12:30:00,poi_0006
user_0006,35.693518,139.701495,convenience store,2023-01-06 12:30:00,poi_0006
user_0006,35.694104,139.711373,library,2023-01-06 13:10:00,poi_0034
user_0006,35.694633,139.711052,library,2023-01-06 14:00:00,poi_0034
user_0006,35.693342,139.701328,convenience store,2023-01-06 17:10:00,poi_0006
user_0006,35.652553,139.732118,residential,2023-01-06 19:10:00,poi_0050
user_0006,35.645074,139.726919,apartment,2023-01-06 19:50:00,poi_0047
user_0006,35.644629,139.727683,apartment,2023-01-06 21:20:00,poi_0047
user_0006,35.694421,139.720116,subway,2023-01-07 08:30:00,poi_0015
user_0006,35.695516,139.710293,library,2023-01-07 09:30:00,poi_0034
user_0006,35.709729,139.720007,school,2023-01-07 09:30:00,poi_0033
user_0006,35.709811,139.720841,school,2023-01-07 10:50:00,poi_0033
user_0006,35.697047,139.711132,cafe,2023-01-07 12:50:00,poi_0001
user_0006,35.693829,139.710691,library,2023-01-07 13:20:00,poi_0034
user_0006,35.693316,139.701131,convenience store,2023-01-07 17:50:00,poi_0006
user_0006,35.692704,139.702061,convenience store,2023-01-07 18:00:00,poi_0006
user_0006,35.697451,139.709219,cafe,2023-01-07 21:20:00,poi_0001
user_0006,35.71257,139.691186,subway,2023-01-08 08:30:00,poi_0013
user_0006,35.693675,139.710177,library,2023-01-08 10:00:00,poi_0034
user_0006,35.693615,139.710821,library,2023-01-08 10:30:00,poi_0034
user_0006,35.697944,139.709874,cafe,2023-01-08 12:00:00,poi_0001
user_0006,35.696998,139.710463,cafe,2023-01-08 12:20:00,poi_0001
user_0006,35.696923,139.711158,cafe,2023-01-08 12:40:00,poi_0001
user_0006,35.694109,139.71021,library,2023-01-08 14:10:00,poi_0034
user_0006,35.709277,139.720737,school,2023-01-08 16:30:00,poi_0033
user_0006,35.699417,139.702263,park,2023-01-08 17:30:00,poi_0021
user_0006,35.699982,139.701784,park,2023-01-08 18:30:00,poi_0021
user_0006,35.697436,139.710224,cafe,2023-01-08 20:30:00,poi_0001
user_0006,35.718057,139.730141,apartment,2023-01-08 22:30:00,poi_0020
user_0006,35.697859,139.711307,cafe,2023-01-08 22:40:00,poi_0001
user_0006,35.695226,139.720218,subway,2023-01-09 08:50:00,poi_0015
user_0006,35.693694,139.710536,library,2023-01-09 09:50:00,poi_0034
user_0006,35.720482,139.725834,university,2023-01-09 10:10:00,poi_0032
user_0006,35.732223,139.710472,convenience store,2023-01-09 12:10:00,poi_0041
